time,day,area,year,air_temp
21,73,srimangal,2013,301.6643165
0,74,srimangal,2013,299.5657217
3,74,srimangal,2013,296.597847
6,74,srimangal,2013,295.3991752
9,74,srimangal,2013,298.4398123
12,74,srimangal,2013,304.8900933
15,74,srimangal,2013,307.9308248
18,74,srimangal,2013,305.7807485
21,74,srimangal,2013,302.740056
0,75,srimangal,2013,300.589983
3,75,srimangal,2013,297.5493068
6,75,srimangal,2013,296.3991067
9,75,srimangal,2013,299.6921192
12,75,srimangal,2013,306.6777786
15,75,srimangal,2013,309.9708933
18,75,srimangal,2013,307.6423589
21,75,srimangal,2013,304.3492866
0,76,srimangal,2013,302.0207558
3,76,srimangal,2013,298.727701
6,76,srimangal,2013,293.8490587
9,76,srimangal,2013,297.3192192
12,76,srimangal,2013,304.6806731
15,76,srimangal,2013,308.1509413
18,76,srimangal,2013,305.6971431
21,76,srimangal,2013,302.2269195
0,77,srimangal,2013,299.7731251
3,77,srimangal,2013,296.30292
6,77,srimangal,2013,292.0390765
9,77,srimangal,2013,295.4437164
12,77,srimangal,2013,302.6661779
15,77,srimangal,2013,306.0709235
18,77,srimangal,2013,303.6634558
21,77,srimangal,2013,300.2587539
0,78,srimangal,2013,297.8512899
3,78,srimangal,2013,294.4466061
6,78,srimangal,2013,291.5389428
9,78,srimangal,2013,295.4362
12,78,srimangal,2013,303.703679
15,78,srimangal,2013,307.6010572
18,78,srimangal,2013,304.845253
21,78,srimangal,2013,300.947925
0,79,srimangal,2013,298.1921251
3,79,srimangal,2013,294.2948179
6,79,srimangal,2013,292.4289817
9,79,srimangal,2013,296.1830644
12,79,srimangal,2013,304.1468191
15,79,srimangal,2013,307.9010183
18,79,srimangal,2013,305.2464548
21,79,srimangal,2013,301.4923038
0,80,srimangal,2013,298.8377444
3,80,srimangal,2013,295.0836135
6,80,srimangal,2013,294.1390218
9,80,srimangal,2013,297.7450767
12,80,srimangal,2013,305.3948114
15,80,srimangal,2013,309.0009782
18,80,srimangal,2013,306.4510872
21,80,srimangal,2013,302.8449667
0,81,srimangal,2013,300.2950797
3,81,srimangal,2013,296.6889784
6,81,srimangal,2013,294.029116
9,81,srimangal,2013,297.2881548
12,81,srimangal,2013,304.2017441
15,81,srimangal,2013,307.460884
18,81,srimangal,2013,305.1563728
21,81,srimangal,2013,301.8972748
0,82,srimangal,2013,299.5927671
3,82,srimangal,2013,296.3336864
6,82,srimangal,2013,294.8391989
9,82,srimangal,2013,297.7924753
12,82,srimangal,2013,304.057433
15,82,srimangal,2013,307.0108011
18,82,srimangal,2013,304.9224987
21,82,srimangal,2013,301.9691686
0,83,srimangal,2013,299.8808694
3,83,srimangal,2013,296.927555
6,83,srimangal,2013,294.9891798
9,83,srimangal,2013,298.0128301
12,83,srimangal,2013,304.427076
15,83,srimangal,2013,307.4508202
18,83,srimangal,2013,305.3127554
21,83,srimangal,2013,302.2890501
0,84,srimangal,2013,300.1509887
3,84,srimangal,2013,297.1272995
6,84,srimangal,2013,295.0690528
9,84,srimangal,2013,298.5610534
12,84,srimangal,2013,305.9688382
15,84,srimangal,2013,309.4609472
18,84,srimangal,2013,306.9917055
21,84,srimangal,2013,303.4996414
0,85,srimangal,2013,301.0304035
3,85,srimangal,2013,297.538358
6,85,srimangal,2013,295.5490383
9,85,srimangal,2013,299.094426
12,85,srimangal,2013,306.6154639
15,85,srimangal,2013,310.1609617
18,85,srimangal,2013,307.6539693
21,85,srimangal,2013,304.1085171
0,86,srimangal,2013,301.6015285
3,86,srimangal,2013,298.0560952
6,86,srimangal,2013,294.6889804
9,86,srimangal,2013,298.4479164
12,86,srimangal,2013,306.4219669
15,86,srimangal,2013,310.1810196
18,86,srimangal,2013,307.5230242
21,86,srimangal,2013,303.7640198
0,87,srimangal,2013,301.1060285
3,87,srimangal,2013,297.3470441
6,87,srimangal,2013,294.9190468
9,87,srimangal,2013,298.4328877
12,87,srimangal,2013,305.8870033
15,87,srimangal,2013,309.4009532
18,87,srimangal,2013,306.916268
21,87,srimangal,2013,303.4023633
0,88,srimangal,2013,300.9176819
3,88,srimangal,2013,297.4037959
6,88,srimangal,2013,294.3189948
9,88,srimangal,2013,298.0245438
12,88,srimangal,2013,305.8853412
15,88,srimangal,2013,309.5910052
18,88,srimangal,2013,306.9707605
21,88,srimangal,2013,303.2651441
0,89,srimangal,2013,300.6449035
3,89,srimangal,2013,296.9393069
6,89,srimangal,2013,294.9289929
9,89,srimangal,2013,298.6418219
12,89,srimangal,2013,306.5180629
15,89,srimangal,2013,310.2310071
18,89,srimangal,2013,307.6056146
21,89,srimangal,2013,303.8927181
0,90,srimangal,2013,301.2673297
3,90,srimangal,2013,297.5544529
6,90,srimangal,2013,296.6391337
9,90,srimangal,2013,299.832652
12,90,srimangal,2013,306.6072488
15,90,srimangal,2013,309.8008663
18,90,srimangal,2013,307.5426855
21,90,srimangal,2013,304.3491091
0,91,srimangal,2013,302.0909319
3,91,srimangal,2013,298.8973725
6,91,srimangal,2013,296.5692061
9,91,srimangal,2013,299.495789
12,91,srimangal,2013,305.7041201
15,91,srimangal,2013,308.6307939
18,91,srimangal,2013,306.5613668
21,91,srimangal,2013,303.6347307
0,92,srimangal,2013,301.5653069
3,92,srimangal,2013,298.6386864
6,92,srimangal,2013,297.1291752
9,92,srimangal,2013,300.1698123
12,92,srimangal,2013,306.6200933
15,92,srimangal,2013,309.6608248
18,92,srimangal,2013,307.5107485
21,92,srimangal,2013,304.470056
0,93,srimangal,2013,302.319983
3,93,srimangal,2013,299.2793068
6,93,srimangal,2013,296.5290482
9,93,srimangal,2013,300.0380356
12,93,srimangal,2013,307.4818555
15,93,srimangal,2013,310.9909518
18,93,srimangal,2013,308.5096985
21,93,srimangal,2013,305.0006473
0,94,srimangal,2013,302.5193978
3,94,srimangal,2013,299.0103653
6,94,srimangal,2013,296.9190054
9,94,srimangal,2013,300.5857274
12,94,srimangal,2013,308.3641588
15,94,srimangal,2013,312.0309946
18,94,srimangal,2013,309.438205
21,94,srimangal,2013,305.7714164
0,95,srimangal,2013,303.1786308
3,95,srimangal,2013,299.5118616
6,95,srimangal,2013,297.0390324
9,95,srimangal,2013,300.6062603
12,95,srimangal,2013,308.173629
15,95,srimangal,2013,311.7409676
18,95,srimangal,2013,309.2185317
21,95,srimangal,2013,305.6512389
0,96,srimangal,2013,303.1288069
3,96,srimangal,2013,299.5615332
6,96,srimangal,2013,294.3288948
9,96,srimangal,2013,298.4033
12,96,srimangal,2013,307.0465735
15,96,srimangal,2013,311.1211052
18,96,srimangal,2013,308.2400372
21,96,srimangal,2013,304.1655579
0,97,srimangal,2013,301.2844944
3,97,srimangal,2013,297.2100368
6,97,srimangal,2013,294.7789534
9,97,srimangal,2013,298.6373836
12,97,srimangal,2013,306.8224967
15,97,srimangal,2013,310.6810466
18,97,srimangal,2013,307.9526976
21,97,srimangal,2013,304.0941972
0,98,srimangal,2013,301.3658524
3,98,srimangal,2013,297.5073726
6,98,srimangal,2013,295.9989784
9,98,srimangal,2013,299.7651945
12,98,srimangal,2013,307.7546886
15,98,srimangal,2013,311.5210216
18,98,srimangal,2013,308.8578784
21,98,srimangal,2013,305.0915938
0,99,srimangal,2013,302.4284547
3,99,srimangal,2013,298.6621901
6,99,srimangal,2013,296.7389883
9,99,srimangal,2013,300.4688041
12,99,srimangal,2013,308.3810801
15,99,srimangal,2013,312.1110117
18,99,srimangal,2013,309.4736076
21,99,srimangal,2013,305.743724
0,100,srimangal,2013,303.106324
3,100,srimangal,2013,299.3764602
6,100,srimangal,2013,297.4790073
9,100,srimangal,2013,301.1384493
12,100,srimangal,2013,308.9014371
15,100,srimangal,2013,312.5609927
18,100,srimangal,2013,309.9733509
21,100,srimangal,2013,306.3138424
0,101,srimangal,2013,303.7262047
3,101,srimangal,2013,300.0667156
6,101,srimangal,2013,297.4690567
9,101,srimangal,2013,300.9464973
12,101,srimangal,2013,308.3233948
15,101,srimangal,2013,311.8009433
18,101,srimangal,2013,309.3419972
21,101,srimangal,2013,305.8644935
0,102,srimangal,2013,303.4055512
3,102,srimangal,2013,299.928066
6,102,srimangal,2013,298.0090646
9,102,srimangal,2013,301.4573849
12,102,srimangal,2013,308.772508
15,102,srimangal,2013,312.2209354
18,102,srimangal,2013,309.7825806
21,102,srimangal,2013,306.3341976
0,103,srimangal,2013,303.8958467
3,103,srimangal,2013,300.447482
6,103,srimangal,2013,298.1990271
9,103,srimangal,2013,301.7856685
12,103,srimangal,2013,309.3942202
15,103,srimangal,2013,312.9809729
18,103,srimangal,2013,310.4448094
21,103,srimangal,2013,306.8581028
0,104,srimangal,2013,304.3219433
3,104,srimangal,2013,300.7352558
6,104,srimangal,2013,298.529162
9,104,srimangal,2013,301.6183329
12,104,srimangal,2013,308.1715712
15,104,srimangal,2013,311.260838
18,104,srimangal,2013,309.0764428
21,104,srimangal,2013,305.9872158
0,105,srimangal,2013,303.802824
3,105,srimangal,2013,300.7136134
6,105,srimangal,2013,296.869216
9,105,srimangal,2013,299.7593986
12,105,srimangal,2013,305.8905117
15,105,srimangal,2013,308.780784
18,105,srimangal,2013,306.7370961
21,105,srimangal,2013,303.8468609
0,106,srimangal,2013,301.8031762
3,106,srimangal,2013,298.9129565
6,106,srimangal,2013,294.9993964
9,106,srimangal,2013,297.2246671
12,106,srimangal,2013,301.9452638
15,106,srimangal,2013,304.1706036
18,106,srimangal,2013,302.5970841
21,106,srimangal,2013,300.3717729
0,107,srimangal,2013,298.7982557
3,107,srimangal,2013,296.5729564
6,107,srimangal,2013,295.2093483
9,107,srimangal,2013,297.6117671
12,107,srimangal,2013,302.7081583
15,107,srimangal,2013,305.1106517
18,107,srimangal,2013,303.4118683
21,107,srimangal,2013,301.0094058
0,108,srimangal,2013,299.3106251
3,108,srimangal,2013,296.9081754
6,108,srimangal,2013,296.5893036
9,108,srimangal,2013,299.156737
12,108,srimangal,2013,304.6031833
15,108,srimangal,2013,307.1706964
18,108,srimangal,2013,305.3552289
21,108,srimangal,2013,302.7877488
0,109,srimangal,2013,300.9722842
3,109,srimangal,2013,298.4048177
6,109,srimangal,2013,295.6293918
9,109,srimangal,2013,297.8716493
12,109,srimangal,2013,302.6282811
15,109,srimangal,2013,304.8706082
18,109,srimangal,2013,303.2850771
21,109,srimangal,2013,301.0427788
0,110,srimangal,2013,299.4572501
3,110,srimangal,2013,297.2149637
6,110,srimangal,2013,296.7495517
9,110,srimangal,2013,298.4021247
12,110,srimangal,2013,301.9078241
15,110,srimangal,2013,303.5604483
18,110,srimangal,2013,302.3918912
21,110,srimangal,2013,300.7392882
0,111,srimangal,2013,299.570733
3,111,srimangal,2013,297.9181388
6,111,srimangal,2013,296.4094872
9,111,srimangal,2013,298.2998753
12,111,srimangal,2013,302.310066
15,111,srimangal,2013,304.2005128
18,111,srimangal,2013,302.8637933
21,111,srimangal,2013,300.9733708
0,112,srimangal,2013,299.6366535
3,112,srimangal,2013,297.746241
6,112,srimangal,2013,296.5394839
9,112,srimangal,2013,298.4420055
12,112,srimangal,2013,302.4779355
15,112,srimangal,2013,304.3805161
18,112,srimangal,2013,303.0352169
21,112,srimangal,2013,301.1326608
0,113,srimangal,2013,299.7873637
3,113,srimangal,2013,297.8848177
6,113,srimangal,2013,294.0990574
9,113,srimangal,2013,297.5740712
12,113,srimangal,2013,304.9458209
15,113,srimangal,2013,308.4209426
18,113,srimangal,2013,305.9637125
21,113,srimangal,2013,302.4886355
0,114,srimangal,2013,300.0314092
3,114,srimangal,2013,296.5563507
6,114,srimangal,2013,296.0291081
9,114,srimangal,2013,299.3172671
12,114,srimangal,2013,306.2926308
15,114,srimangal,2013,309.5808919
18,114,srimangal,2013,307.2557894
21,114,srimangal,2013,303.9675706
0,115,srimangal,2013,301.6424717
3,115,srimangal,2013,298.3542704
6,115,srimangal,2013,297.7691989
9,115,srimangal,2013,300.7224753
12,115,srimangal,2013,306.987433
15,115,srimangal,2013,309.9408011
18,115,srimangal,2013,307.8524987
21,115,srimangal,2013,304.8991686
0,116,srimangal,2013,302.8108694
3,116,srimangal,2013,299.857555
6,116,srimangal,2013,298.2991936
9,116,srimangal,2013,301.2718836
12,116,srimangal,2013,307.5780242
15,116,srimangal,2013,310.5508064
18,116,srimangal,2013,308.4487764
21,116,srimangal,2013,305.4760324
0,117,srimangal,2013,303.3740058
3,117,srimangal,2013,300.4012776
6,117,srimangal,2013,298.1394214
9,117,srimangal,2013,300.2724781
12,117,srimangal,2013,304.7974557
15,117,srimangal,2013,306.9305786
18,117,srimangal,2013,305.4222649
21,117,srimangal,2013,303.2891694
0,118,srimangal,2013,301.780858
3,118,srimangal,2013,299.6477739
6,118,srimangal,2013,297.1092878
9,118,srimangal,2013,299.7349616
12,118,srimangal,2013,305.3049569
15,118,srimangal,2013,307.9307122
18,118,srimangal,2013,306.0740621
21,118,srimangal,2013,303.4483405
0,119,srimangal,2013,301.5916933
3,119,srimangal,2013,298.9659856
6,119,srimangal,2013,298.0692509
9,119,srimangal,2013,300.8308192
12,119,srimangal,2013,306.6890951
15,119,srimangal,2013,309.4507491
18,119,srimangal,2013,307.4980062
21,119,srimangal,2013,304.7363877
0,120,srimangal,2013,302.7836478
3,120,srimangal,2013,300.022044
6,120,srimangal,2013,297.7992213
9,120,srimangal,2013,300.6699904
12,120,srimangal,2013,306.7599205
15,120,srimangal,2013,309.6307787
18,120,srimangal,2013,307.6008184
21,120,srimangal,2013,304.729997
0,121,srimangal,2013,302.7000399
3,121,srimangal,2013,299.8292338
6,121,srimangal,2013,298.1991923
9,121,srimangal,2013,301.1767356
12,121,srimangal,2013,307.493172
15,121,srimangal,2013,310.4708077
18,121,srimangal,2013,308.3653459
21,121,srimangal,2013,305.3877484
0,122,srimangal,2013,303.2822899
3,122,srimangal,2013,300.3047083
6,122,srimangal,2013,298.6193233
9,122,srimangal,2013,301.1139562
12,122,srimangal,2013,306.4059664
15,122,srimangal,2013,308.9006767
18,122,srimangal,2013,307.1366875
21,122,srimangal,2013,304.6420093
0,123,srimangal,2013,302.8780228
3,123,srimangal,2013,300.3833579
6,123,srimangal,2013,299.0594135
9,123,srimangal,2013,301.2215904
12,123,srimangal,2013,305.8083425
15,123,srimangal,2013,307.9705865
18,123,srimangal,2013,306.4416815
21,123,srimangal,2013,304.2794652
0,124,srimangal,2013,302.7505626
3,124,srimangal,2013,300.5883578
6,124,srimangal,2013,297.9695004
9,124,srimangal,2013,299.8113548
12,124,srimangal,2013,303.718588
15,124,srimangal,2013,305.5604996
18,124,srimangal,2013,304.258099
21,124,srimangal,2013,302.4162111
0,125,srimangal,2013,301.1138126
3,125,srimangal,2013,299.2719345
6,125,srimangal,2013,296.7296182
9,125,srimangal,2013,298.1370959
12,125,srimangal,2013,301.1228604
15,125,srimangal,2013,302.5303818
18,125,srimangal,2013,301.535135
21,125,srimangal,2013,300.1276317
0,126,srimangal,2013,299.1323864
3,126,srimangal,2013,297.7248906
6,126,srimangal,2013,296.2796057
9,126,srimangal,2013,297.7331904
12,126,srimangal,2013,300.8167645
15,126,srimangal,2013,302.2703943
18,126,srimangal,2013,301.2425446
21,126,srimangal,2013,299.7889334
0,127,srimangal,2013,298.7610853
3,127,srimangal,2013,297.3074819
6,127,srimangal,2013,295.729528
9,127,srimangal,2013,297.4694616
12,127,srimangal,2013,301.1604844
15,127,srimangal,2013,302.900472
18,127,srimangal,2013,301.670141
21,127,srimangal,2013,299.9301757
0,128,srimangal,2013,298.6998466
3,128,srimangal,2013,296.9598907
6,128,srimangal,2013,297.939584
9,128,srimangal,2013,299.4732493
12,128,srimangal,2013,302.7267031
15,128,srimangal,2013,304.260416
18,128,srimangal,2013,303.1759402
21,128,srimangal,2013,301.6422469
0,129,srimangal,2013,300.5577728
3,129,srimangal,2013,299.0240877
6,129,srimangal,2013,297.9695695
9,129,srimangal,2013,299.5566219
12,129,srimangal,2013,302.9233288
15,129,srimangal,2013,304.5104305
18,129,srimangal,2013,303.3882039
21,129,srimangal,2013,301.8011226
0,130,srimangal,2013,300.6788978
3,130,srimangal,2013,299.091825
6,130,srimangal,2013,298.6196531
9,130,srimangal,2013,299.8985164
12,130,srimangal,2013,302.6114439
15,130,srimangal,2013,303.8903469
18,130,srimangal,2013,302.986045
21,130,srimangal,2013,301.7071584
0,131,srimangal,2013,300.802858
3,131,srimangal,2013,299.5239782
6,131,srimangal,2013,298.5995932
9,131,srimangal,2013,300.0992849
12,131,srimangal,2013,303.2806685
15,131,srimangal,2013,304.7804068
18,131,srimangal,2013,303.7199541
21,131,srimangal,2013,302.2202351
0,132,srimangal,2013,301.1597841
3,132,srimangal,2013,299.6600731
6,132,srimangal,2013,298.3395906
9,132,srimangal,2013,299.848989
12,132,srimangal,2013,303.0509641
15,132,srimangal,2013,304.5604094
18,132,srimangal,2013,303.493093
21,132,srimangal,2013,301.9836671
0,133,srimangal,2013,300.9163523
3,133,srimangal,2013,299.4069344
6,133,srimangal,2013,297.3496353
9,133,srimangal,2013,298.6940192
12,133,srimangal,2013,301.5459391
15,133,srimangal,2013,302.8903647
18,133,srimangal,2013,301.9397324
21,133,srimangal,2013,300.5953241
0,134,srimangal,2013,299.6446932
3,134,srimangal,2013,298.3002921
6,134,srimangal,2013,297.0395234
9,134,srimangal,2013,298.7964438
12,134,srimangal,2013,302.5235016
15,134,srimangal,2013,304.2804766
18,134,srimangal,2013,303.038134
21,134,srimangal,2013,301.2811816
0,135,srimangal,2013,300.038841
3,135,srimangal,2013,298.281898
6,135,srimangal,2013,296.9195478
9,135,srimangal,2013,298.5866808
12,135,srimangal,2013,302.1232674
15,135,srimangal,2013,303.7904522
18,135,srimangal,2013,302.6115995
21,135,srimangal,2013,300.9444362
0,136,srimangal,2013,299.7655853
3,136,srimangal,2013,298.0984308
6,136,srimangal,2013,297.4498236
9,136,srimangal,2013,298.1001753
12,136,srimangal,2013,299.4798045
15,136,srimangal,2013,300.1301764
18,136,srimangal,2013,299.6703037
21,136,srimangal,2013,299.0199402
0,137,srimangal,2013,298.5600682
3,137,srimangal,2013,297.9097081
6,137,srimangal,2013,296.2194727
9,137,srimangal,2013,298.1632479
12,137,srimangal,2013,302.2866917
15,137,srimangal,2013,304.2305273
18,137,srimangal,2013,302.8560571
21,137,srimangal,2013,300.9122465
0,138,srimangal,2013,299.5377785
3,138,srimangal,2013,297.5939783
6,138,srimangal,2013,297.4995201
9,138,srimangal,2013,299.268574
12,138,srimangal,2013,303.0213711
15,138,srimangal,2013,304.7904799
18,138,srimangal,2013,303.5395576
21,138,srimangal,2013,301.7704716
0,139,srimangal,2013,300.5195512
3,139,srimangal,2013,298.7504746
6,139,srimangal,2013,297.9995419
9,139,srimangal,2013,299.6885151
12,139,srimangal,2013,303.2714325
15,139,srimangal,2013,304.9604582
18,139,srimangal,2013,303.766162
21,139,srimangal,2013,302.077158
0,140,srimangal,2013,300.8828637
3,140,srimangal,2013,299.1938688
6,140,srimangal,2013,297.8796445
9,140,srimangal,2013,299.1900548
12,140,srimangal,2013,301.9699045
15,140,srimangal,2013,303.2803555
18,140,srimangal,2013,302.3537463
21,140,srimangal,2013,301.0433123
0,141,srimangal,2013,300.1167046
3,141,srimangal,2013,298.8062775
6,141,srimangal,2013,297.9396867
9,141,srimangal,2013,299.094789
12,141,srimangal,2013,301.5451751
15,141,srimangal,2013,302.7003133
18,141,srimangal,2013,301.8835246
21,141,srimangal,2013,300.7284012
0,142,srimangal,2013,299.9116137
3,142,srimangal,2013,298.7564964
6,142,srimangal,2013,297.1496333
9,142,srimangal,2013,298.5012973
12,142,srimangal,2013,301.3686608
15,142,srimangal,2013,302.7203667
18,142,srimangal,2013,301.7645865
21,142,srimangal,2013,300.412898
